titre,auteur,isbn,domaine,description,image_url,url_detail
"Theoretical Aspects of Object-Oriented Programming: Types, Semantics, and Language Design","Carl A. Gunter, John C. Mitchell",0-262-07155-X,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3856
Object-Oriented Programming in COMMON LISP: A Programmer's Guide to CLOS,Sonya E. Keene,0-201-17589-4,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3795
ADA Programming: Everything you need to know about ADA Programming language,Claudia Alves,,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3794
Csharp in Depth,Jon Skeet,9781617294532,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3733
Csharp,Christophe Pichaud,978-2-10-081322-3,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3732
Introduction to Algorithms,"Thomas H. Cormen, Charles E. Leiserson",978-0-262-53305-8,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3717
"Programmation  Concepts, techniques et modèles","Peter Van Roy, Seif Haridi",978-2-10-051196-9,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3716
Ada 2012  Reference Manual,S. Tucker Taft et al.,978-3-642-45419-6,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3714
Programming in Ada 2012 with a Preview of Ada 2022,John Barnes,978-1-009-18134-1,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3704
How to Think About Algorithms,Jeff Edmonds,978-0-511-41370-4,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3700
"Principles of Programming Languages Design, Evaluation, and Implementation",Bruce J. MacLennan,9780195105834,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=3694
Learn Java for Android Development: Migrating Java Se Programming Skills to Mobile Development,"Peter SPATH, Jeff FRIESEN",978-1-4842-5943-6,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2995
Apprenez à  programmer en Java,Cysboy,,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2897
APPRENTISSAGE DU LANGAGE JAVA,Serge Tahé,,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2896
Apprentissage du langage Java,Serge Tahé,,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2895
Effective Java,Joshua Bloch,978-0-13-468599-1,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2843
"Learning PHP, MySQL & JavaScript",Robin Nixon,978-1-098-15229-1,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2841
"Programmation système en C sous Linux_ Signaux, processus, threads, IPC et sockets",Blaess C.,2-212-11601-2,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=2311
PROGRAMMATION EN C++ ET GÉNIE LOGICIEL. Cours et exercices corrigés,Vincent T’kindt,978-2-10-050634-7,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=1686
Early praise for Programming WebAssembly with Rust,KEVIN HOFFMAN,9781680506341,Programmation,,,https://bibliothequenumerique.uaconline.edu.cd/etatouvrage.php?idouvrage=851
